Module	Section	Sample Name	Source
FastQC	all_sections	SRR6444446_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444446_2_fastqc.zip
FastQC	all_sections	SRR6444447_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444447_1_fastqc.zip
FastQC	all_sections	SRR6444447_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444447_2_fastqc.zip
FastQC	all_sections	SRR6444448_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444448_1_fastqc.zip
FastQC	all_sections	SRR6444448_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444448_2_fastqc.zip
FastQC	all_sections	SRR6444449_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444449_1_fastqc.zip
FastQC	all_sections	SRR6444449_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444449_2_fastqc.zip
FastQC	all_sections	SRR6444450_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444450_1_fastqc.zip
FastQC	all_sections	SRR6444450_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444450_2_fastqc.zip
FastQC	all_sections	SRR6444451_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444451_1_fastqc.zip
FastQC	all_sections	SRR6444451_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444451_2_fastqc.zip
FastQC	all_sections	SRR6444452_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444452_1_fastqc.zip
FastQC	all_sections	SRR6444452_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444452_2_fastqc.zip
FastQC	all_sections	SRR6444453_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444453_1_fastqc.zip
FastQC	all_sections	SRR6444453_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444453_2_fastqc.zip
FastQC	all_sections	SRR6444454_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444454_1_fastqc.zip
FastQC	all_sections	SRR6444454_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444454_2_fastqc.zip
FastQC	all_sections	SRR6444455_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444455_1_fastqc.zip
FastQC	all_sections	SRR6444455_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444455_2_fastqc.zip
FastQC	all_sections	SRR6444456_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444456_1_fastqc.zip
FastQC	all_sections	SRR6444456_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444456_2_fastqc.zip
FastQC	all_sections	SRR6444457_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444457_1_fastqc.zip
FastQC	all_sections	SRR6444457_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444457_2_fastqc.zip
FastQC	all_sections	SRR6444458_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444458_1_fastqc.zip
FastQC	all_sections	SRR6444458_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444458_2_fastqc.zip
FastQC	all_sections	SRR6444459_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444459_1_fastqc.zip
FastQC	all_sections	SRR6444459_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444459_2_fastqc.zip
FastQC	all_sections	SRR6444460_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444460_1_fastqc.zip
FastQC	all_sections	SRR6444460_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444460_2_fastqc.zip
FastQC	all_sections	SRR6444461_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444461_1_fastqc.zip
FastQC	all_sections	SRR6444461_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444461_2_fastqc.zip
FastQC	all_sections	SRR6444462_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444462_1_fastqc.zip
FastQC	all_sections	SRR6444462_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444462_2_fastqc.zip
FastQC	all_sections	SRR6444463_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444463_1_fastqc.zip
FastQC	all_sections	SRR6444463_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444463_2_fastqc.zip
FastQC	all_sections	SRR6444464_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444464_1_fastqc.zip
FastQC	all_sections	SRR6444464_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444464_2_fastqc.zip
FastQC	all_sections	SRR6444465_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444465_1_fastqc.zip
FastQC	all_sections	SRR6444465_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444465_2_fastqc.zip
FastQC	all_sections	SRR6444466_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444466_1_fastqc.zip
FastQC	all_sections	SRR6444466_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444466_2_fastqc.zip
FastQC	all_sections	SRR6444467_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444467_1_fastqc.zip
FastQC	all_sections	SRR6444467_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444467_2_fastqc.zip
FastQC	all_sections	SRR6444468_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444468_1_fastqc.zip
FastQC	all_sections	SRR6444468_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444468_2_fastqc.zip
FastQC	all_sections	SRR6444469_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444469_1_fastqc.zip
FastQC	all_sections	SRR6444469_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444469_2_fastqc.zip
FastQC	all_sections	SRR6444470_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444470_1_fastqc.zip
FastQC	all_sections	SRR6444470_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444470_2_fastqc.zip
FastQC	all_sections	SRR6444471_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444471_1_fastqc.zip
FastQC	all_sections	SRR6444471_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444471_2_fastqc.zip
FastQC	all_sections	SRR6444472_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444472_1_fastqc.zip
FastQC	all_sections	SRR6444472_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444472_2_fastqc.zip
FastQC	all_sections	SRR6444473_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444473_1_fastqc.zip
FastQC	all_sections	SRR6444473_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444473_2_fastqc.zip
FastQC	all_sections	SRR6444474_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444474_1_fastqc.zip
FastQC	all_sections	SRR6444474_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444474_2_fastqc.zip
FastQC	all_sections	SRR6444475_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444475_1_fastqc.zip
FastQC	all_sections	SRR6444475_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444475_2_fastqc.zip
FastQC	all_sections	SRR6444476_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444476_1_fastqc.zip
FastQC	all_sections	SRR6444476_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444476_2_fastqc.zip
FastQC	all_sections	SRR6444477_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444477_1_fastqc.zip
FastQC	all_sections	SRR6444477_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444477_2_fastqc.zip
FastQC	all_sections	SRR6444478_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444478_1_fastqc.zip
FastQC	all_sections	SRR6444478_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444478_2_fastqc.zip
FastQC	all_sections	SRR6444479_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444479_1_fastqc.zip
FastQC	all_sections	SRR6444479_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444479_2_fastqc.zip
FastQC	all_sections	SRR6444480_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444480_1_fastqc.zip
FastQC	all_sections	SRR6444480_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444480_2_fastqc.zip
FastQC	all_sections	SRR6444481_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444481_1_fastqc.zip
FastQC	all_sections	SRR6444481_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444481_2_fastqc.zip
FastQC	all_sections	SRR6444482_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444482_1_fastqc.zip
FastQC	all_sections	SRR6444482_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444482_2_fastqc.zip
FastQC	all_sections	SRR6444483_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444483_1_fastqc.zip
FastQC	all_sections	SRR6444483_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444483_2_fastqc.zip
FastQC	all_sections	SRR6444484_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444484_1_fastqc.zip
FastQC	all_sections	SRR6444484_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444484_2_fastqc.zip
FastQC	all_sections	SRR6444485_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444485_1_fastqc.zip
FastQC	all_sections	SRR6444485_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444485_2_fastqc.zip
FastQC	all_sections	SRR6444486_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444486_1_fastqc.zip
FastQC	all_sections	SRR6444486_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444486_2_fastqc.zip
FastQC	all_sections	SRR6444487_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444487_1_fastqc.zip
FastQC	all_sections	SRR6444487_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444487_2_fastqc.zip
FastQC	all_sections	SRR6444488_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444488_1_fastqc.zip
FastQC	all_sections	SRR6444488_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444488_2_fastqc.zip
FastQC	all_sections	SRR6444489_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444489_1_fastqc.zip
FastQC	all_sections	SRR6444489_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444489_2_fastqc.zip
FastQC	all_sections	SRR6444490_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444490_1_fastqc.zip
FastQC	all_sections	SRR6444490_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444490_2_fastqc.zip
FastQC	all_sections	SRR6444491_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444491_1_fastqc.zip
FastQC	all_sections	SRR6444491_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444491_2_fastqc.zip
FastQC	all_sections	SRR6444492_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444492_1_fastqc.zip
FastQC	all_sections	SRR6444492_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444492_2_fastqc.zip
FastQC	all_sections	SRR6444493_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444493_1_fastqc.zip
FastQC	all_sections	SRR6444493_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444493_2_fastqc.zip
FastQC	all_sections	SRR6444494_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444494_1_fastqc.zip
FastQC	all_sections	SRR6444494_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444494_2_fastqc.zip
FastQC	all_sections	SRR6444495_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444495_1_fastqc.zip
FastQC	all_sections	SRR6444495_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444495_2_fastqc.zip
FastQC	all_sections	SRR6444496_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444496_1_fastqc.zip
FastQC	all_sections	SRR6444496_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444496_2_fastqc.zip
FastQC	all_sections	SRR6444497_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444497_1_fastqc.zip
FastQC	all_sections	SRR6444497_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444497_2_fastqc.zip
FastQC	all_sections	SRR6444498_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444498_1_fastqc.zip
FastQC	all_sections	SRR6444498_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444498_2_fastqc.zip
FastQC	all_sections	SRR6444499_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444499_1_fastqc.zip
FastQC	all_sections	SRR6444499_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444499_2_fastqc.zip
FastQC	all_sections	SRR6444500_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444500_1_fastqc.zip
FastQC	all_sections	SRR6444500_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444500_2_fastqc.zip
FastQC	all_sections	SRR6444501_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444501_1_fastqc.zip
FastQC	all_sections	SRR6444501_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444501_2_fastqc.zip
FastQC	all_sections	SRR6444502_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444502_1_fastqc.zip
FastQC	all_sections	SRR6444502_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444502_2_fastqc.zip
FastQC	all_sections	SRR6444503_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444503_1_fastqc.zip
FastQC	all_sections	SRR6444503_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444503_2_fastqc.zip
FastQC	all_sections	SRR6444504_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444504_1_fastqc.zip
FastQC	all_sections	SRR6444504_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444504_2_fastqc.zip
FastQC	all_sections	SRR6444505_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444505_1_fastqc.zip
FastQC	all_sections	SRR6444505_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444505_2_fastqc.zip
FastQC	all_sections	SRR6444506_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444506_1_fastqc.zip
FastQC	all_sections	SRR6444506_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444506_2_fastqc.zip
FastQC	all_sections	SRR6444507_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444507_1_fastqc.zip
FastQC	all_sections	SRR6444507_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444507_2_fastqc.zip
FastQC	all_sections	SRR6444508_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444508_1_fastqc.zip
FastQC	all_sections	SRR6444508_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444508_2_fastqc.zip
FastQC	all_sections	SRR6444509_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444509_1_fastqc.zip
FastQC	all_sections	SRR6444509_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444509_2_fastqc.zip
FastQC	all_sections	SRR6444510_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444510_1_fastqc.zip
FastQC	all_sections	SRR6444510_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444510_2_fastqc.zip
FastQC	all_sections	SRR6444511_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444511_1_fastqc.zip
FastQC	all_sections	SRR6444511_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444511_2_fastqc.zip
FastQC	all_sections	SRR6444512_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444512_1_fastqc.zip
FastQC	all_sections	SRR6444512_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444512_2_fastqc.zip
FastQC	all_sections	SRR6444513_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444513_1_fastqc.zip
FastQC	all_sections	SRR6444513_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444513_2_fastqc.zip
FastQC	all_sections	SRR6444514_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444514_1_fastqc.zip
FastQC	all_sections	SRR6444514_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444514_2_fastqc.zip
FastQC	all_sections	SRR6444515_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444515_1_fastqc.zip
FastQC	all_sections	SRR6444515_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444515_2_fastqc.zip
FastQC	all_sections	SRR6444516_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444516_1_fastqc.zip
FastQC	all_sections	SRR6444516_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444516_2_fastqc.zip
FastQC	all_sections	SRR6444517_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444517_1_fastqc.zip
FastQC	all_sections	SRR6444517_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444517_2_fastqc.zip
FastQC	all_sections	SRR6444518_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444518_1_fastqc.zip
FastQC	all_sections	SRR6444518_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444518_2_fastqc.zip
FastQC	all_sections	SRR6444519_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444519_1_fastqc.zip
FastQC	all_sections	SRR6444519_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444519_2_fastqc.zip
FastQC	all_sections	SRR6444520_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444520_1_fastqc.zip
FastQC	all_sections	SRR6444520_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444520_2_fastqc.zip
FastQC	all_sections	SRR6444521_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444521_1_fastqc.zip
FastQC	all_sections	SRR6444521_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444521_2_fastqc.zip
FastQC	all_sections	SRR6444522_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444522_1_fastqc.zip
FastQC	all_sections	SRR6444522_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444522_2_fastqc.zip
FastQC	all_sections	SRR6444523_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444523_1_fastqc.zip
FastQC	all_sections	SRR6444523_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444523_2_fastqc.zip
FastQC	all_sections	SRR6444524_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444524_1_fastqc.zip
FastQC	all_sections	SRR6444524_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444524_2_fastqc.zip
FastQC	all_sections	SRR6444525_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444525_1_fastqc.zip
FastQC	all_sections	SRR6444525_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444525_2_fastqc.zip
FastQC	all_sections	SRR6444526_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444526_1_fastqc.zip
FastQC	all_sections	SRR6444526_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444526_2_fastqc.zip
FastQC	all_sections	SRR6444527_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444527_1_fastqc.zip
FastQC	all_sections	SRR6444527_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444527_2_fastqc.zip
FastQC	all_sections	SRR6444528_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444528_1_fastqc.zip
FastQC	all_sections	SRR6444528_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444528_2_fastqc.zip
FastQC	all_sections	SRR6444529_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444529_1_fastqc.zip
FastQC	all_sections	SRR6444529_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444529_2_fastqc.zip
FastQC	all_sections	SRR6444530_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444530_1_fastqc.zip
FastQC	all_sections	SRR6444530_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444530_2_fastqc.zip
FastQC	all_sections	SRR6444531_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444531_1_fastqc.zip
FastQC	all_sections	SRR6444531_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444531_2_fastqc.zip
FastQC	all_sections	SRR6444532_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444532_1_fastqc.zip
FastQC	all_sections	SRR6444532_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444532_2_fastqc.zip
FastQC	all_sections	SRR6444533_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444533_1_fastqc.zip
FastQC	all_sections	SRR6444533_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444533_2_fastqc.zip
FastQC	all_sections	SRR6444534_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444534_1_fastqc.zip
FastQC	all_sections	SRR6444534_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444534_2_fastqc.zip
FastQC	all_sections	SRR6444535_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444535_1_fastqc.zip
FastQC	all_sections	SRR6444535_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444535_2_fastqc.zip
FastQC	all_sections	SRR6444536_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444536_1_fastqc.zip
FastQC	all_sections	SRR6444536_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444536_2_fastqc.zip
FastQC	all_sections	SRR6444537_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444537_1_fastqc.zip
FastQC	all_sections	SRR6444537_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444537_2_fastqc.zip
FastQC	all_sections	SRR6444538_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444538_1_fastqc.zip
